OGLE-LMC-T2CEP-190 14.307 15.147  38.3618714 0.0311398  2159.73671  0.292  0.167 1.229  0.054 5.595
OGLE-LMC-T2CEP-191 14.220 15.017  34.3446694 0.0205833  2185.75958  0.318  0.148 3.775  0.132 2.895
OGLE-LMC-T2CEP-192 15.233 16.148  26.1940011 0.0025181  2181.44982  0.790  0.141 6.117  0.054 5.599
OGLE-LMC-T2CEP-193 16.582 17.503   7.0049389 0.0002419  2189.68722  0.151  0.145 0.283  0.004   -  
OGLE-LMC-T2CEP-194 17.874 18.447   1.3144675 0.0000026  2194.11008  0.636  0.298 4.296  0.067 4.528
OGLE-LMC-T2CEP-195 17.342 18.050   2.7529292 0.0000082  2186.99000  0.620  0.255 5.282  0.128 4.083
OGLE-LMC-T2CEP-196 15.619 16.564  14.9580419 0.0003177  2186.16140  0.900  0.117 0.530  0.067 2.734
OGLE-LMC-T2CEP-197 17.879 18.435   1.2241268 0.0000028  2193.98521  0.561  0.292 4.924  0.174 3.528
OGLE-LMC-T2CEP-198 15.271 16.474  38.2740984 0.0081449  2136.63143  0.699  0.113 6.162  0.034 0.322
OGLE-LMC-T2CEP-199 13.658 13.806  37.2035159 0.0067406   716.22207  0.125  0.067 2.897  0.120 5.335
OGLE-LMC-T2CEP-200 15.092 16.124  34.9165547 0.0053034   423.70670  0.334  0.148 5.805  0.063 2.383
OGLE-LMC-T2CEP-201 14.611 15.152  11.0072431 0.0002193   456.11301  0.088  0.074 5.085  0.031 3.114
OGLE-LMC-T2CEP-202 15.167 16.359  38.1355674 0.0039994   812.55923  0.534  0.032 1.926  0.048 2.701
OGLE-LMC-T2CEP-203 15.395 16.723  37.1267463 0.0024122   448.74961  0.263  0.308 0.862  0.103 0.542
